property_id,list_date,market,property_type,beds,baths,sqft,age_years,lot_acres,school_score,crime_index,walk_score,median_household_income,mortgage_rate,list_price,sale_price,days_on_market,sold_flag,latitude,longitude,price_per_sqft,affordability_score,inventory_risk_segment
ATL-121575,2025-09-13,Smyrna,Single Family,4,3.5,3073,17,0.2,72,24.3,69,103910,0.0611,619000,591000.0,51,True,33.898629,-84.53535,192.32,71.1,Soft
ATL-121576,2025-11-05,Decatur,Multi-Family,4,4.0,2715,41,0.76,69,19.2,53,83342,0.0568,713000,717000.0,1,True,33.801832,-84.330288,264.09,40.1,Hot
ATL-121577,2025-04-16,Roswell,Townhome,2,1.0,1587,25,0.34,65,33.8,9,87210,0.0645,480000,491000.0,37,True,34.020791,-84.342071,309.39,70.8,Balanced
ATL-121578,2024-02-10,Norcross,Single Family,4,3.0,3154,3,0.32,68,38.4,48,78253,0.0519,367000,360000.0,56,True,33.957448,-84.221308,114.14,85.4,Soft
ATL-121579,2025-05-20,Alpharetta,Townhome,3,2.0,2529,14,0.14,61,27.1,48,156355,0.0565,646000,618000.0,41,True,33.99058,-84.330721,244.37,91.3,Balanced
ATL-121580,2023-04-30,Johns Creek,Single Family,3,1.0,2658,56,0.63,86,46.3,57,71743,0.0652,625000,620000.0,68,True,34.035104,-84.167681,233.26,37.5,Soft
ATL-121581,2023-11-28,Duluth,Single Family,3,2.5,3259,22,0.37,74,23.5,52,58942,0.0601,599000,607000.0,16,True,33.954669,-84.090155,186.25,20.6,Hot
ATL-121582,2023-04-15,Marietta,Single Family,4,4.5,2278,66,0.44,72,18.4,26,66644,0.0598,431000,431000.0,18,True,33.911521,-84.545182,189.2,62.8,Hot
ATL-121583,2024-02-24,Peachtree Corners,Single Family,5,4.0,3490,11,0.86,81,24.9,68,78791,0.0676,571000,535000.0,47,True,33.939657,-84.269774,153.3,57.2,Soft
ATL-121584,2024-01-11,Lawrenceville,Single Family,3,2.5,2983,31,0.43,65,23.6,11,71427,0.0567,405000,403000.0,44,True,33.950207,-83.965191,135.1,72.7,Balanced
ATL-121585,2024-12-12,Sandy Springs,Condo,4,3.5,3668,17,0.0,69,16.1,59,119675,0.0644,679000,666000.0,12,True,33.932102,-84.377983,181.57,71.5,Hot
ATL-121586,2023-06-10,Decatur,Single Family,4,3.0,2891,15,0.21,76,8.8,64,87621,0.0593,609000,607000.0,24,True,33.76057,-84.215745,209.96,57.9,Balanced
ATL-121587,2024-05-27,Lawrenceville,Townhome,3,2.5,2492,20,0.42,76,33.6,14,45910,0.0657,387000,376000.0,48,True,33.91336,-83.998963,150.88,42.3,Soft
ATL-121588,2024-04-26,Sandy Springs,Townhome,3,2.5,3066,90,0.23,69,35.7,26,138781,0.0618,599000,613000.0,25,True,33.902725,-84.400483,199.93,84.8,Balanced
ATL-121589,2023-09-04,Atlanta,Single Family,5,3.5,3958,37,0.27,64,40.6,59,42000,0.0653,465000,452000.0,51,True,33.804517,-84.363848,114.2,14.1,Soft
ATL-121590,2025-09-15,Sandy Springs,Townhome,6,6.0,4529,26,0.53,52,28.4,46,108841,0.0593,761000,758000.0,48,True,33.886735,-84.31543,167.37,57.5,Soft
ATL-121591,2025-04-10,Peachtree Corners,Single Family,4,3.0,3111,48,0.24,68,25.4,62,56978,0.0595,694000,697000.0,39,True,33.875917,-84.224736,224.04,5.0,Balanced
ATL-121592,2023-01-21,Decatur,Single Family,6,6.0,4925,30,0.22,67,13.7,70,78480,0.0658,722000,687000.0,49,True,33.766356,-84.332646,139.49,36.1,Soft
ATL-121593,2025-09-26,Alpharetta,Single Family,3,2.5,2124,42,0.56,88,18.8,26,113839,0.0644,700000,684000.0,13,True,34.043515,-84.327799,322.03,66.7,Hot
ATL-121594,2024-02-22,Lawrenceville,Townhome,3,2.0,3067,38,0.19,81,12.6,26,93100,0.0599,389000,387000.0,17,True,33.997583,-84.018708,126.18,88.2,Hot
ATL-121595,2023-07-05,Alpharetta,Single Family,5,4.0,3240,28,0.93,77,38.6,20,75627,0.0627,635000,627000.0,27,True,34.045806,-84.293723,193.52,42.0,Balanced
ATL-121596,2025-10-25,Decatur,Single Family,6,5.0,4989,26,0.33,94,30.5,42,73890,0.0548,944000,886000.0,36,True,33.72104,-84.310823,177.59,5.0,Balanced
ATL-121597,2024-05-14,Lawrenceville,Single Family,5,4.0,3954,55,0.34,65,29.6,36,91588,0.0619,455000,450000.0,59,True,33.946831,-83.994217,113.81,79.4,Soft
ATL-121598,2023-02-04,Marietta,Single Family,2,2.0,1269,18,0.23,76,20.7,54,77552,0.064,275000,,57,False,33.96384,-84.535749,216.71,93.9,Soft
ATL-121599,2025-01-13,Smyrna,Single Family,3,4.0,2910,20,0.22,60,39.9,61,85422,0.0554,556000,560000.0,41,True,33.854067,-84.455813,192.44,63.0,Balanced
ATL-121600,2024-12-09,Roswell,Single Family,4,4.0,3586,43,0.24,62,41.9,43,86161,0.0666,639000,635000.0,42,True,33.972137,-84.340862,177.08,51.1,Balanced
ATL-121601,2025-03-06,Johns Creek,Multi-Family,3,2.5,2522,53,0.34,70,27.5,54,126340,0.0638,764000,785000.0,18,True,33.984562,-84.219424,311.26,64.6,Hot
ATL-121602,2025-05-10,Atlanta,Single Family,1,1.0,1363,36,0.5,68,47.5,53,53226,0.0596,311000,301000.0,46,True,33.707442,-84.390781,220.84,71.8,Soft
ATL-121603,2023-12-22,Sandy Springs,Single Family,3,3.5,3081,72,0.39,60,31.7,37,76686,0.0634,689000,669000.0,35,True,33.961716,-84.401551,217.14,37.1,Balanced
ATL-121604,2023-01-25,Johns Creek,Single Family,7,5.5,4683,52,0.36,67,16.2,37,124368,0.0537,746000,760000.0,33,True,33.999089,-84.217929,162.29,68.3,Balanced
ATL-121605,2024-01-22,Lawrenceville,Single Family,4,4.0,3795,30,0.51,63,42.3,36,89173,0.0644,542000,518000.0,46,True,33.971697,-83.971421,136.5,68.9,Soft
ATL-121606,2025-05-04,Duluth,Townhome,3,4.5,2919,45,0.24,43,47.2,74,42000,0.0662,404000,395000.0,44,True,33.986831,-84.172377,135.32,28.8,Balanced
ATL-121607,2024-02-27,Marietta,Single Family,5,4.0,3049,27,0.27,71,35.7,15,45865,0.0599,548000,574000.0,45,True,33.95223,-84.559572,188.26,5.0,Balanced
ATL-121608,2024-12-23,Roswell,Single Family,1,1.0,1920,11,0.2,96,9.2,34,125098,0.0585,639000,629000.0,28,True,33.995839,-84.341924,327.6,79.0,Balanced
ATL-121609,2025-07-20,Marietta,Townhome,3,2.5,2644,55,0.1,68,29.0,27,104059,0.0571,426000,421000.0,42,True,33.963756,-84.601522,159.23,90.2,Balanced
ATL-121610,2025-03-12,Duluth,Single Family,4,4.0,2788,67,0.37,74,24.2,41,71266,0.063,545000,529000.0,49,True,34.081862,-84.142014,189.74,51.5,Soft
ATL-121611,2024-08-15,Decatur,Townhome,6,5.0,4106,25,0.25,66,42.6,45,86849,0.0617,619000,631000.0,36,True,33.740352,-84.196176,153.68,53.5,Balanced
ATL-121612,2025-12-02,Sandy Springs,Single Family,3,1.5,2693,31,0.08,68,25.0,60,136218,0.0605,673000,661000.0,32,True,33.913103,-84.357263,245.45,80.4,Balanced
ATL-121613,2023-05-13,Peachtree Corners,Single Family,5,4.5,4078,7,0.83,73,27.2,44,81546,0.0714,663000,654000.0,44,True,33.933265,-84.201297,160.37,42.7,Balanced
ATL-121614,2024-09-02,Atlanta,Townhome,2,1.0,1679,8,0.17,64,18.6,60,83732,0.0651,383000,372000.0,28,True,33.734664,-84.366286,221.56,83.7,Balanced
ATL-121615,2023-03-14,Atlanta,Single Family,4,3.0,3604,31,0.24,68,59.4,53,96540,0.0574,421000,437000.0,21,True,33.797203,-84.374953,121.25,84.8,Hot
ATL-121616,2023-11-23,Johns Creek,Single Family,4,2.5,3202,44,0.3,92,21.9,36,127257,0.0631,905000,922000.0,32,True,34.072918,-84.169467,287.95,53.4,Balanced
ATL-121617,2024-02-21,Marietta,Single Family,7,6.0,5270,64,0.16,74,20.3,35,89147,0.0592,638000,667000.0,20,True,34.011591,-84.597344,126.57,51.8,Hot
ATL-121618,2024-03-22,Atlanta,Single Family,5,2.5,3634,64,0.57,69,40.2,41,89987,0.0699,469000,460000.0,57,True,33.835946,-84.394333,126.58,75.1,Soft
ATL-121619,2024-09-23,Sandy Springs,Single Family,4,4.5,2950,43,0.3,60,17.6,17,104760,0.0611,793000,786000.0,70,True,34.00899,-84.34327,266.44,51.1,Soft
ATL-121620,2023-12-23,Smyrna,Single Family,4,3.0,2512,38,0.2,58,35.1,45,42000,0.0634,491000,488000.0,49,True,33.909563,-84.566306,194.27,5.2,Soft
ATL-121621,2025-06-29,Norcross,Single Family,6,5.5,4983,68,0.34,68,43.2,5,82707,0.0649,649000,,46,False,33.954226,-84.210237,130.24,46.3,Soft
ATL-121622,2025-02-19,Peachtree Corners,Single Family,3,3.0,1696,59,0.51,66,12.8,27,79892,0.0681,550000,549000.0,33,True,33.979188,-84.223651,323.7,56.2,Balanced
ATL-121623,2024-10-27,Johns Creek,Condo,4,2.5,3254,66,0.0,61,13.0,37,110856,0.0682,646000,655000.0,47,True,34.04011,-84.257106,201.29,66.8,Soft
ATL-121624,2024-04-14,Sandy Springs,Single Family,5,4.0,4384,28,0.3,63,24.3,33,117479,0.0643,685000,708000.0,34,True,33.911599,-84.381666,161.5,66.5,Balanced
ATL-121625,2025-04-26,Duluth,Single Family,7,6.0,5331,25,0.44,54,18.1,41,74480,0.0591,701000,703000.0,31,True,34.040588,-84.151288,131.87,30.3,Balanced
ATL-121626,2023-08-26,Alpharetta,Single Family,1,1.0,1270,38,0.19,63,33.1,43,95251,0.0606,482000,492000.0,33,True,34.048853,-84.298298,387.4,76.9,Balanced
ATL-121627,2025-11-20,Smyrna,Single Family,7,6.0,5944,56,0.09,81,28.1,63,72518,0.0627,1029000,1027000.0,27,True,33.89938,-84.559588,172.78,5.0,Balanced
ATL-121628,2023-11-06,Norcross,Single Family,6,6.0,4867,24,1.29,57,5.4,44,42000,0.0609,423000,419000.0,20,True,33.910414,-84.227692,86.09,23.9,Hot
ATL-121629,2024-05-12,Atlanta,Single Family,3,2.5,2366,35,0.11,56,46.4,59,59110,0.0597,425000,425000.0,62,True,33.702464,-84.41843,179.63,54.9,Soft
ATL-121630,2023-01-07,Smyrna,Single Family,5,3.5,4018,31,0.25,73,28.5,46,106286,0.0625,502000,514000.0,46,True,33.888639,-84.548553,127.92,80.1,Soft
ATL-121631,2025-05-29,Roswell,Single Family,3,2.5,2237,33,0.17,74,42.9,73,59620,0.0633,767000,762000.0,17,True,34.034308,-84.411201,340.63,5.0,Hot
ATL-121632,2024-11-05,Roswell,Single Family,5,5.5,3698,28,0.39,71,26.4,40,103063,0.0641,752000,743000.0,32,True,34.032255,-84.402199,200.92,53.5,Balanced
ATL-121633,2025-04-25,Smyrna,Single Family,3,3.0,2680,26,0.31,61,47.3,49,59736,0.0594,512000,511000.0,45,True,33.87549,-84.506114,190.67,40.0,Balanced
ATL-121634,2023-05-18,Sandy Springs,Condo,7,6.0,4566,17,0.0,80,25.5,44,143860,0.0661,708000,719000.0,27,True,33.946531,-84.434069,157.47,77.3,Balanced
ATL-121635,2024-11-16,Smyrna,Single Family,2,1.0,1876,18,0.14,80,15.1,68,80926,0.0666,556000,581000.0,1,True,33.835207,-84.484551,309.7,53.2,Hot
ATL-121636,2023-05-12,Johns Creek,Townhome,2,2.5,1531,80,0.27,75,47.6,56,81393,0.0621,528000,536000.0,40,True,33.983723,-84.179795,350.1,60.9,Balanced
ATL-121637,2023-07-30,Norcross,Townhome,5,5.5,4324,61,0.33,79,36.0,26,82841,0.0582,461000,474000.0,41,True,33.931392,-84.137767,109.62,71.4,Balanced
ATL-121638,2023-12-02,Alpharetta,Single Family,1,1.0,1216,25,0.52,99,39.9,34,114371,0.0585,583000,565000.0,40,True,34.036161,-84.284621,464.64,79.9,Balanced
ATL-121639,2023-06-10,Smyrna,Single Family,6,5.0,4078,35,0.19,71,23.1,63,97689,0.0609,504000,522000.0,15,True,33.814402,-84.495351,128.0,74.9,Hot
ATL-121640,2025-09-19,Marietta,Townhome,5,3.5,3820,19,0.92,66,55.9,59,80346,0.0618,543000,539000.0,82,True,34.013446,-84.523325,141.1,59.6,Soft
ATL-121641,2023-03-03,Decatur,Townhome,3,3.0,2341,24,0.05,85,26.1,71,83063,0.0602,429000,420000.0,59,True,33.817908,-84.32506,179.41,78.2,Soft
ATL-121642,2025-03-12,Johns Creek,Single Family,4,4.5,2555,27,0.12,60,18.2,30,118902,0.0572,681000,664000.0,29,True,34.033788,-84.238655,259.88,73.2,Balanced
ATL-121643,2025-02-27,Lawrenceville,Townhome,3,2.5,2960,20,0.11,65,43.1,14,42000,0.062,455000,457000.0,27,True,33.964815,-84.013619,154.39,13.7,Balanced
ATL-121644,2024-04-13,Lawrenceville,Condo,7,6.0,5578,25,0.0,72,22.1,57,102502,0.0664,444000,461000.0,41,True,33.99077,-83.902566,82.65,82.8,Balanced
ATL-121645,2024-09-14,Lawrenceville,Townhome,2,1.0,1476,62,0.25,53,35.9,38,73682,0.0583,257000,262000.0,1,True,33.921396,-84.007338,177.51,95.2,Hot
ATL-121646,2023-12-25,Marietta,Single Family,3,2.0,2926,25,0.33,69,25.0,30,75268,0.0587,527000,522000.0,51,True,33.975247,-84.557552,178.4,58.0,Soft
ATL-121647,2023-05-31,Smyrna,Single Family,3,2.5,2297,38,0.09,77,25.5,78,70209,0.0644,463000,452000.0,24,True,33.911351,-84.545962,196.78,61.9,Balanced
ATL-121648,2024-05-19,Roswell,Townhome,4,2.5,2600,76,0.07,86,26.5,25,46436,0.0634,593000,,54,False,34.052547,-84.365369,228.08,5.0,Soft
ATL-121649,2025-04-28,Sandy Springs,Townhome,6,6.0,5023,21,0.21,61,39.9,31,110626,0.061,918000,,78,False,33.907267,-84.454288,182.76,42.4,Soft
ATL-121650,2025-11-21,Duluth,Single Family,7,6.0,4338,15,0.23,59,14.5,13,93130,0.0593,633000,646000.0,21,True,33.994485,-84.170445,148.92,57.8,Hot
ATL-121651,2024-11-19,Peachtree Corners,Single Family,2,1.0,1705,46,0.38,77,27.7,11,58587,0.058,560000,561000.0,16,True,33.990685,-84.226291,329.03,29.1,Hot
ATL-121652,2024-01-30,Atlanta,Single Family,5,5.0,3638,34,0.06,89,38.7,62,67649,0.0645,482000,465000.0,53,True,33.717864,-84.432142,127.82,57.1,Soft
ATL-121653,2025-10-03,Johns Creek,Multi-Family,3,2.0,2433,9,0.42,65,28.4,25,116575,0.055,871000,915000.0,41,True,34.037951,-84.164772,376.08,48.9,Balanced
ATL-121654,2023-04-11,Decatur,Single Family,2,1.0,1925,23,0.14,83,48.5,70,42000,0.0539,521000,539000.0,49,True,33.799167,-84.283774,280.0,5.0,Soft
ATL-121655,2023-12-21,Norcross,Multi-Family,4,5.0,3308,40,0.1,79,17.4,43,101107,0.0669,576000,588000.0,32,True,33.882952,-84.258298,177.75,68.1,Balanced
ATL-121656,2024-07-23,Roswell,Condo,5,3.5,3324,72,0.0,67,27.7,37,61947,0.0555,492000,488000.0,44,True,33.999468,-84.378904,146.81,48.4,Balanced
ATL-121657,2024-04-05,Atlanta,Multi-Family,4,3.5,2588,51,0.45,81,57.6,71,82147,0.0627,591000,,43,False,33.770409,-84.416661,228.36,54.1,Balanced
ATL-121658,2025-01-09,Marietta,Townhome,4,4.5,3574,69,0.39,73,42.6,30,49825,0.0582,464000,475000.0,19,True,33.996835,-84.566763,132.9,29.5,Hot
ATL-121659,2024-12-07,Johns Creek,Single Family,2,2.0,2352,10,0.54,64,20.3,31,88980,0.0602,674000,667000.0,54,True,34.077653,-84.138201,283.59,51.4,Soft
ATL-121660,2024-02-10,Roswell,Single Family,4,2.0,3044,30,1.09,72,26.9,33,80114,0.0596,714000,695000.0,15,True,34.035723,-84.384424,228.32,38.6,Hot
ATL-121661,2023-08-09,Roswell,Condo,2,1.5,1780,57,0.0,69,10.7,9,105367,0.0568,362000,366000.0,27,True,33.956469,-84.371062,205.62,96.5,Balanced
ATL-121662,2024-02-16,Roswell,Townhome,4,3.0,3092,25,0.71,71,32.0,39,112108,0.0555,558000,553000.0,1,True,34.016485,-84.380904,178.85,80.8,Hot
ATL-121663,2024-05-28,Sandy Springs,Single Family,2,1.0,1878,9,0.75,59,35.5,43,97221,0.0648,478000,481000.0,72,True,33.895269,-84.320369,256.12,78.2,Soft
ATL-121664,2024-12-03,Norcross,Townhome,5,5.0,4185,21,0.06,68,30.8,23,42000,0.0594,452000,440000.0,14,True,33.92503,-84.197132,105.14,18.8,Hot
ATL-121665,2025-07-06,Sandy Springs,Multi-Family,6,6.0,4885,34,0.11,71,53.8,31,158216,0.0591,970000,1014000.0,41,True,33.893476,-84.403292,207.57,63.6,Balanced
ATL-121666,2024-11-06,Norcross,Single Family,4,3.5,2781,51,0.3,36,25.8,47,94164,0.0607,397000,390000.0,28,True,33.896018,-84.240699,140.24,88.2,Balanced
ATL-121667,2025-07-13,Lawrenceville,Single Family,3,1.0,1825,54,0.3,69,29.6,47,63003,0.0662,483000,491000.0,39,True,33.998192,-83.992166,269.04,46.6,Balanced
ATL-121668,2024-12-02,Alpharetta,Single Family,6,5.0,4098,15,0.62,86,9.9,50,116893,0.0639,1003000,1019000.0,64,True,34.096774,-84.272823,248.66,37.0,Soft
ATL-121669,2024-05-26,Atlanta,Single Family,5,5.5,4129,23,0.79,58,43.8,74,54138,0.0587,523000,544000.0,28,True,33.769145,-84.378383,131.75,23.7,Balanced
ATL-121670,2025-01-26,Atlanta,Single Family,2,3.0,1797,15,0.82,60,46.4,60,46307,0.0608,402000,403000.0,62,True,33.775921,-84.359009,224.26,38.0,Soft
ATL-121671,2025-10-23,Lawrenceville,Single Family,4,3.0,2893,69,0.67,69,24.0,25,94636,0.0581,589000,615000.0,23,True,34.008775,-84.035793,212.58,62.9,Balanced
ATL-121672,2023-05-07,Marietta,Single Family,3,2.0,2703,14,0.14,86,40.6,61,82646,0.0567,429000,426000.0,50,True,33.983969,-84.520497,157.6,78.1,Soft
ATL-121673,2023-05-18,Marietta,Condo,3,4.0,2845,23,0.0,56,5.0,33,50842,0.0596,329000,317000.0,71,True,33.936333,-84.548074,111.42,65.4,Soft
ATL-121674,2025-03-26,Sandy Springs,Single Family,3,3.5,2635,22,1.05,62,54.8,35,101322,0.0655,678000,666000.0,46,True,33.887475,-84.361756,252.75,60.2,Soft
ATL-121675,2023-11-07,Duluth,Townhome,4,4.0,3073,34,0.11,84,38.7,32,89476,0.0596,533000,543000.0,29,True,34.080213,-84.1881,176.7,67.2,Balanced
ATL-121676,2024-08-21,Peachtree Corners,Single Family,5,3.5,4458,12,0.22,91,41.6,68,89739,0.0674,759000,756000.0,31,True,33.952845,-84.235763,169.58,39.3,Balanced
ATL-121677,2023-05-28,Smyrna,Single Family,3,2.5,2294,16,0.69,64,16.8,57,58352,0.0589,439000,419000.0,30,True,33.892116,-84.471153,182.65,55.2,Balanced
ATL-121678,2024-12-29,Smyrna,Single Family,5,4.5,3811,32,0.82,70,53.9,38,97798,0.0599,529000,537000.0,69,True,33.937999,-84.550405,140.91,73.5,Soft
ATL-121679,2025-10-31,Sandy Springs,Single Family,2,1.0,1524,29,0.23,65,20.9,39,116229,0.0597,562000,561000.0,49,True,33.979116,-84.332918,368.11,80.9,Soft
ATL-121680,2025-11-05,Johns Creek,Single Family,7,6.0,4912,75,0.1,71,46.6,47,123696,0.0601,915000,913000.0,14,True,34.054095,-84.148573,185.87,52.7,Hot
ATL-121681,2023-12-13,Smyrna,Single Family,4,4.0,3259,8,0.27,67,29.9,43,52268,0.0628,477000,488000.0,39,True,33.81734,-84.509825,149.74,30.5,Balanced
ATL-121682,2023-06-01,Atlanta,Single Family,5,4.5,3659,24,0.24,66,44.7,67,106131,0.0594,411000,398000.0,61,True,33.71734,-84.39097,108.77,92.8,Soft
ATL-121683,2023-09-05,Duluth,Townhome,1,1.0,1056,19,0.36,65,27.8,49,84057,0.0616,271000,262000.0,59,True,34.022094,-84.092904,248.11,98.0,Soft
ATL-121684,2025-08-14,Peachtree Corners,Townhome,3,2.0,2616,61,0.51,92,15.5,35,80750,0.0673,593000,580000.0,32,True,33.959549,-84.172832,221.71,53.0,Balanced
ATL-121685,2025-10-14,Marietta,Townhome,4,3.5,2886,44,0.19,47,36.8,52,49616,0.063,423000,432000.0,4,True,33.923513,-84.567502,149.69,37.3,Hot
ATL-121686,2024-07-03,Lawrenceville,Single Family,1,1.5,918,49,0.53,53,28.9,30,64296,0.0659,341000,335000.0,57,True,33.942887,-83.980259,364.92,75.1,Soft
ATL-121687,2023-07-02,Decatur,Single Family,3,1.5,2610,44,0.54,80,5.0,48,98901,0.059,553000,559000.0,1,True,33.782798,-84.22963,214.18,72.0,Hot
ATL-121688,2025-03-30,Johns Creek,Townhome,3,2.5,3231,57,0.23,78,22.1,27,125565,0.072,589000,558000.0,22,True,34.013551,-84.135391,172.7,81.9,Balanced
ATL-121689,2023-06-23,Norcross,Townhome,3,2.5,2222,46,0.68,79,11.0,38,78044,0.0658,320000,334000.0,46,True,33.93285,-84.165045,150.32,85.3,Soft
ATL-121690,2024-12-21,Lawrenceville,Townhome,6,6.0,4029,56,0.09,57,42.0,62,48736,0.0598,406000,401000.0,70,True,33.956661,-83.983877,99.53,43.4,Soft
ATL-121691,2025-04-27,Marietta,Single Family,5,4.5,4554,4,0.46,73,35.2,66,79182,0.0635,616000,608000.0,36,True,33.967947,-84.602652,133.51,48.5,Balanced
ATL-121692,2023-10-09,Duluth,Townhome,6,6.0,4906,11,0.08,63,11.5,33,67232,0.0582,403000,398000.0,15,True,34.040515,-84.150541,81.13,69.3,Hot
ATL-121693,2023-12-08,Smyrna,Townhome,3,2.0,2404,21,0.2,93,8.4,66,88093,0.0613,453000,469000.0,20,True,33.902444,-84.499588,195.09,75.0,Hot
ATL-121694,2025-03-03,Sandy Springs,Single Family,5,4.5,3808,15,0.17,73,5.0,63,118696,0.0565,754000,760000.0,16,True,33.859299,-84.39765,199.58,64.4,Hot
ATL-121695,2024-11-02,Alpharetta,Condo,6,5.5,4085,39,0.0,64,28.8,55,121818,0.0674,618000,638000.0,1,True,33.990353,-84.261778,156.18,74.4,Hot
ATL-121696,2024-07-04,Roswell,Townhome,7,6.0,4100,48,0.68,65,15.7,14,94691,0.07,789000,,58,False,33.97265,-84.372106,192.44,39.6,Soft
ATL-121697,2023-02-18,Norcross,Single Family,6,6.0,4842,9,0.07,80,5.0,48,92027,0.0634,482000,468000.0,21,True,33.959094,-84.17304,96.65,77.1,Hot
ATL-121698,2024-09-16,Sandy Springs,Condo,4,3.5,3005,55,0.0,48,36.8,40,96277,0.0619,451000,459000.0,34,True,33.828813,-84.369311,152.75,81.0,Balanced
ATL-121699,2024-06-23,Smyrna,Single Family,2,2.5,1251,54,1.48,72,7.9,79,87127,0.0665,382000,390000.0,53,True,33.958834,-84.513183,311.75,83.0,Soft
ATL-121700,2024-08-30,Decatur,Single Family,7,6.0,5079,31,0.61,74,17.6,60,100094,0.0649,887000,903000.0,12,True,33.759605,-84.319679,177.79,33.4,Hot
ATL-121701,2024-06-08,Johns Creek,Single Family,4,3.0,2929,50,0.8,67,31.1,76,139530,0.0596,467000,469000.0,27,True,34.046835,-84.221684,160.12,97.0,Balanced
ATL-121702,2024-10-17,Norcross,Single Family,3,1.0,1410,35,0.2,86,14.0,49,112148,0.0612,345000,345000.0,1,True,33.960723,-84.161491,244.68,98.0,Hot
ATL-121703,2025-09-10,Marietta,Single Family,4,4.5,2902,59,0.96,56,17.2,75,70088,0.0627,548000,556000.0,41,True,33.912033,-84.500524,191.59,45.9,Balanced
ATL-121704,2025-03-20,Lawrenceville,Single Family,4,3.0,3125,49,0.42,90,31.6,42,62489,0.0644,573000,567000.0,39,True,33.917327,-83.980853,181.44,32.9,Balanced
ATL-121705,2024-05-01,Alpharetta,Townhome,3,2.5,2639,8,0.59,91,10.4,43,112512,0.0606,581000,566000.0,23,True,34.041228,-84.272879,214.48,78.4,Balanced
ATL-121706,2025-06-13,Smyrna,Single Family,3,1.0,1924,35,0.09,52,38.8,79,97463,0.0613,403000,389000.0,8,True,33.927888,-84.532326,202.18,89.7,Hot
ATL-121707,2024-11-27,Duluth,Townhome,3,3.0,1601,43,0.09,59,5.0,59,100949,0.0597,381000,378000.0,8,True,34.048446,-84.177308,236.1,92.8,Hot
ATL-121708,2023-03-11,Atlanta,Single Family,2,1.5,1814,26,0.36,65,42.4,58,66989,0.0563,309000,310000.0,32,True,33.731143,-84.386181,170.89,84.0,Balanced
ATL-121709,2023-07-05,Norcross,Condo,3,2.0,2041,13,0.0,59,47.1,22,109887,0.0597,214000,222000.0,39,True,33.985029,-84.21199,108.77,98.0,Balanced
ATL-121710,2025-01-22,Norcross,Townhome,3,2.0,2046,16,0.28,61,19.2,54,85076,0.0604,371000,367000.0,32,True,33.895274,-84.222663,179.37,86.3,Balanced
ATL-121711,2024-12-10,Decatur,Single Family,5,3.0,3012,22,0.69,63,5.0,64,42473,0.0587,648000,665000.0,53,True,33.851409,-84.325522,220.78,5.0,Soft
ATL-121712,2025-03-30,Norcross,Condo,4,3.0,3633,22,0.0,78,28.7,48,67858,0.0596,420000,419000.0,45,True,33.957984,-84.181285,115.33,66.1,Balanced
ATL-121713,2025-06-27,Norcross,Condo,4,4.0,2746,28,0.0,82,33.0,56,105379,0.06,361000,365000.0,30,True,33.903795,-84.237978,132.92,95.8,Balanced
ATL-121714,2024-01-20,Smyrna,Single Family,5,3.5,3267,34,0.14,60,30.6,69,67440,0.0618,575000,568000.0,49,True,33.865941,-84.544626,173.86,40.8,Soft
ATL-121715,2024-03-02,Sandy Springs,Townhome,6,5.5,4929,34,0.26,60,28.4,46,116558,0.0641,774000,772000.0,37,True,33.906085,-84.329197,156.62,60.0,Balanced
ATL-121716,2025-01-16,Decatur,Townhome,4,5.0,3812,15,0.38,77,25.1,24,42000,0.0604,556000,552000.0,56,True,33.781462,-84.276606,144.81,5.0,Soft
ATL-121717,2024-01-21,Decatur,Single Family,2,1.0,2085,68,0.24,61,44.5,41,83585,0.065,431000,420000.0,29,True,33.761639,-84.287399,201.44,77.3,Balanced
ATL-121718,2023-02-01,Lawrenceville,Townhome,6,5.5,5093,26,0.17,70,12.5,36,110895,0.059,523000,530000.0,44,True,34.012713,-84.004128,104.06,81.6,Balanced
ATL-121719,2024-08-06,Alpharetta,Single Family,5,5.5,2963,47,0.43,88,33.9,39,133556,0.0629,836000,806000.0,61,True,34.051118,-84.255339,272.02,66.8,Soft
ATL-121720,2023-11-12,Alpharetta,Single Family,5,4.5,4096,26,0.41,66,22.4,34,99611,0.0617,754000,748000.0,33,True,34.008349,-84.341305,182.62,50.9,Balanced
ATL-121721,2025-07-30,Roswell,Single Family,3,2.5,3125,15,0.15,90,24.6,26,66183,0.059,779000,763000.0,30,True,33.99361,-84.387978,244.16,7.3,Balanced
ATL-121722,2025-04-30,Atlanta,Single Family,6,5.5,3572,9,0.91,77,44.7,39,43007,0.059,559000,559000.0,2,True,33.728621,-84.433255,156.49,5.0,Hot
ATL-121723,2023-08-06,Lawrenceville,Single Family,2,1.0,1903,62,0.26,74,36.8,17,108668,0.0523,401000,397000.0,23,True,33.936724,-83.998601,208.62,95.7,Balanced
ATL-121724,2024-11-01,Smyrna,Single Family,3,3.0,2414,40,0.11,68,23.3,59,67103,0.0673,430000,422000.0,77,True,33.910977,-84.509978,174.81,62.8,Soft
ATL-121725,2024-04-15,Roswell,Townhome,4,2.5,3020,42,0.31,73,45.9,15,70838,0.0623,516000,526000.0,29,True,34.080864,-84.361408,174.17,51.6,Balanced
